0.0	0
0.07805383685343129	1483
0.15610767370686257	1785
0.23416151056029388	2000
0.31221534741372514	2172
0.3902691842671564	2328
0.46832302112058777	2479
0.546376857974019	2619
0.6244306948274503	2751
0.7024845316808815	2884
0.7805383685343128	3002
0.8585922053877442	3123
0.9366460422411755	3249
1.0146998790946067	3367
1.092753715948038	3492
1.1708075528014692	3630
1.2488613896549006	3773
1.326915226508332	3921
1.404969063361763	4059
1.4830229002151945	4215
1.5610767370686256	4371
1.6391305739220567	4535
1.7171844107754883	4718
1.7952382476289195	4893
1.873292084482351	5083
1.9513459213357822	5278
2.0293997581892134	5469
2.107453595042645	5654
2.185507431896076	5843
2.2635612687495072	6036
2.3416151056029384	6241
2.4196689424563695	6436
2.497722779309801	6621
2.5757766161632323	6810
2.653830453016664	6996
2.731884289870095	7179
2.809938126723526	7362
2.8879919635769578	7545
2.966045800430389	7722
3.0440996372838205	7912
3.122153474137251	8106
3.200207310990683	8298
3.2782611478441135	8485
3.3563149846975455	8677
3.4343688215509767	8861
3.512422658404408	9040
3.590476495257839	9226
3.66853033211127	9407
3.746584168964702	9583
3.8246380058181333	9754
3.9026918426715644	9927
3.9807456795249956	10107
4.058799516378427	10276
4.136853353231858	10452
4.21490719008529	10631
4.292961026938721	10806
4.371014863792152	10990
4.449068700645583	11165
4.5271225374990145	11331
4.605176374352446	11511
4.683230211205877	11691
4.761284048059308	11856
4.839337884912739	12037
4.917391721766172	12228
4.995445558619602	12397
5.073499395473034	12566
5.151553232326465	12735
5.229607069179896	12911
5.307660906033328	13081
5.385714742886758	13251
5.46376857974019	13429
5.541822416593621	13609
5.619876253447052	13784
5.697930090300484	13961
5.7759839271539155	14136
5.854037764007346	14303
5.932091600860778	14486
6.0101454377142085	14654
6.088199274567641	14827
6.166253111421072	14995
6.244306948274502	15172
6.322360785127934	15347
6.400414621981366	15518
6.478468458834796	15700
6.556522295688227	15866
6.63457613254166	16049
6.712629969395091	16223
6.790683806248523	16400
6.868737643101953	16567
6.946791479955385	16736
7.024845316808816	16909
7.102899153662247	17084
7.180952990515678	17251
7.2590068273691095	17424
7.33706066422254	17597
7.415114501075973	17767
7.493168337929404	17933
7.571222174782835	18101
7.649276011636267	18272
7.727329848489697	18445
7.805383685343129	18612
7.88343752219656	18793
7.961491359049991	18963
8.039545195903422	19120
8.117599032756853	19300
8.195652869610285	19477
8.273706706463717	19642
8.351760543317148	19794
8.42981438017058	19954
8.50786821702401	20128
8.585922053877441	20293
8.663975890730873	20467
8.742029727584304	20640
8.820083564437734	20806
8.898137401291166	20974
8.9761912381446	21142
9.054245074998029	21308
9.13229891185146	21484
9.210352748704892	21656
9.288406585558324	21822
9.366460422411754	21991
9.444514259265185	22158
9.522568096118617	22333
9.600621932972048	22499
9.678675769825478	22663
9.756729606678912	22837
9.834783443532343	23005
9.912837280385773	23174
9.990891117239205	23329
10.068944954092636	23487
10.146998790946068	23648
10.225052627799498	23809
10.30310646465293	23964
10.38116030150636	24123
10.459214138359792	24288
